,fold_id,model_name,set,accuracy,precision,recall,f1
796,98,bestMLP,train,0.9711538461538461,0.9649122807017544,0.9821428571428571,0.9734513274336283
797,98,bestMLP,test,0.9215686274509803,0.8695652173913043,0.9523809523809523,0.909090909090909
798,99,bestMLP,train,0.9611650485436893,0.9574468085106383,0.9574468085106383,0.9574468085106385
799,99,bestMLP,test,0.9038461538461539,0.9629629629629629,0.8666666666666667,0.912280701754386
800,100,bestMLP,train,0.970873786407767,0.9824561403508771,0.9655172413793104,0.9739130434782608
801,100,bestMLP,test,0.8461538461538461,0.72,0.9473684210526315,0.8181818181818181
802,101,bestMLP,train,0.9615384615384616,0.9411764705882353,0.9795918367346939,0.96
803,101,bestMLP,test,0.9215686274509803,0.9615384615384616,0.8928571428571429,0.9259259259259259
804,102,bestMLP,train,0.9805825242718447,0.9787234042553191,0.9787234042553191,0.9787234042553191
805,102,bestMLP,test,0.8846153846153846,0.9285714285714286,0.8666666666666667,0.896551724137931
806,103,bestMLP,train,0.970873786407767,0.9791666666666666,0.9591836734693877,0.9690721649484536
807,103,bestMLP,test,0.9038461538461539,0.9259259259259259,0.8928571428571429,0.9090909090909091
808,104,bestMLP,train,0.9615384615384616,0.9655172413793104,0.9655172413793104,0.9655172413793104
809,104,bestMLP,test,0.8823529411764706,0.8421052631578947,0.8421052631578947,0.8421052631578947
810,105,bestMLP,train,0.9611650485436893,0.9411764705882353,0.9795918367346939,0.96
811,105,bestMLP,test,0.9038461538461539,0.96,0.8571428571428571,0.9056603773584904
812,106,bestMLP,train,0.970873786407767,0.96,0.9795918367346939,0.9696969696969697
813,106,bestMLP,test,0.9230769230769231,0.9615384615384616,0.8928571428571429,0.9259259259259259
814,107,bestMLP,train,0.9711538461538461,0.9649122807017544,0.9821428571428571,0.9734513274336283
815,107,bestMLP,test,0.8627450980392157,0.7916666666666666,0.9047619047619048,0.8444444444444444
816,108,bestMLP,train,0.9611650485436893,0.92,1.0,0.9583333333333334
817,108,bestMLP,test,0.9038461538461539,0.9333333333333333,0.9032258064516129,0.9180327868852459
818,109,bestMLP,train,0.970873786407767,0.9807692307692307,0.9622641509433962,0.9714285714285713
819,109,bestMLP,test,0.9230769230769231,0.8571428571428571,1.0,0.923076923076923
820,110,bestMLP,train,0.9711538461538461,0.9642857142857143,0.9818181818181818,0.972972972972973
821,110,bestMLP,test,0.8823529411764706,0.9,0.8181818181818182,0.8571428571428572
822,111,bestMLP,train,0.941747572815534,0.9444444444444444,0.9444444444444444,0.9444444444444444
823,111,bestMLP,test,0.9230769230769231,0.88,0.9565217391304348,0.9166666666666666
824,112,bestMLP,train,0.9805825242718447,0.9791666666666666,0.9791666666666666,0.9791666666666666
825,112,bestMLP,test,0.9038461538461539,0.9,0.9310344827586207,0.9152542372881356
826,113,bestMLP,train,0.9519230769230769,0.9433962264150944,0.9615384615384616,0.9523809523809524
827,113,bestMLP,test,0.9215686274509803,0.9565217391304348,0.88,0.9166666666666666
828,114,bestMLP,train,0.9611650485436893,0.9591836734693877,0.9591836734693877,0.9591836734693877
829,114,bestMLP,test,0.9038461538461539,0.9259259259259259,0.8928571428571429,0.9090909090909091
830,115,bestMLP,train,0.9902912621359223,1.0,0.98,0.98989898989899
831,115,bestMLP,test,0.8653846153846154,0.8333333333333334,0.9259259259259259,0.8771929824561403
832,116,bestMLP,train,0.9615384615384616,0.9473684210526315,0.9818181818181818,0.9642857142857142
833,116,bestMLP,test,0.9019607843137255,1.0,0.7727272727272727,0.8717948717948718
834,117,bestMLP,train,0.941747572815534,0.9433962264150944,0.9433962264150944,0.9433962264150944
835,117,bestMLP,test,0.9615384615384616,0.9583333333333334,0.9583333333333334,0.9583333333333334
836,118,bestMLP,train,0.9805825242718447,1.0,0.9591836734693877,0.9791666666666666
837,118,bestMLP,test,0.8461538461538461,0.9166666666666666,0.7857142857142857,0.8461538461538461
838,119,bestMLP,train,0.9711538461538461,0.9622641509433962,0.9807692307692307,0.9714285714285713
839,119,bestMLP,test,0.8627450980392157,0.8461538461538461,0.88,0.8627450980392156
840,120,bestMLP,train,0.970873786407767,0.96,0.9795918367346939,0.9696969696969697
841,120,bestMLP,test,0.8846153846153846,1.0,0.7857142857142857,0.88
842,121,bestMLP,train,0.9611650485436893,0.9473684210526315,0.9818181818181818,0.9642857142857142
843,121,bestMLP,test,0.9230769230769231,0.8461538461538461,1.0,0.9166666666666666
844,122,bestMLP,train,0.9519230769230769,0.9591836734693877,0.94,0.9494949494949495
845,122,bestMLP,test,0.9607843137254902,0.9310344827586207,1.0,0.9642857142857143
846,123,bestMLP,train,0.9514563106796117,0.9272727272727272,0.9807692307692307,0.9532710280373831
847,123,bestMLP,test,0.9615384615384616,0.96,0.96,0.96
848,124,bestMLP,train,0.9611650485436893,0.9622641509433962,0.9622641509433962,0.9622641509433962
849,124,bestMLP,test,0.9038461538461539,0.9523809523809523,0.8333333333333334,0.888888888888889
850,125,bestMLP,train,0.9711538461538461,0.96,0.9795918367346939,0.9696969696969697
851,125,bestMLP,test,0.9411764705882353,0.9310344827586207,0.9642857142857143,0.9473684210526316
852,126,bestMLP,train,0.9805825242718447,0.9803921568627451,0.9803921568627451,0.9803921568627451
853,126,bestMLP,test,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
854,127,bestMLP,train,0.9514563106796117,0.96,0.9411764705882353,0.9504950495049505
855,127,bestMLP,test,0.9423076923076923,1.0,0.8846153846153846,0.9387755102040816
856,128,bestMLP,train,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616
857,128,bestMLP,test,0.9411764705882353,0.8928571428571429,1.0,0.9433962264150945
858,129,bestMLP,train,0.9514563106796117,0.96,0.9411764705882353,0.9504950495049505
859,129,bestMLP,test,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616
860,130,bestMLP,train,0.970873786407767,0.9615384615384616,0.9803921568627451,0.970873786407767
861,130,bestMLP,test,0.8653846153846154,0.8518518518518519,0.8846153846153846,0.8679245283018868
862,131,bestMLP,train,0.9519230769230769,0.9433962264150944,0.9615384615384616,0.9523809523809524
863,131,bestMLP,test,0.9803921568627451,0.9615384615384616,1.0,0.9803921568627451
864,132,bestMLP,train,0.9805825242718447,0.9791666666666666,0.9791666666666666,0.9791666666666666
865,132,bestMLP,test,0.8461538461538461,0.9565217391304348,0.7586206896551724,0.8461538461538461
866,133,bestMLP,train,0.970873786407767,0.9642857142857143,0.9818181818181818,0.972972972972973
867,133,bestMLP,test,0.9038461538461539,0.8148148148148148,1.0,0.8979591836734693
868,134,bestMLP,train,0.9326923076923077,0.9074074074074074,0.9607843137254902,0.9333333333333333
869,134,bestMLP,test,0.9215686274509803,0.9230769230769231,0.9230769230769231,0.9230769230769231
870,135,bestMLP,train,0.9611650485436893,0.9615384615384616,0.9615384615384616,0.9615384615384616
871,135,bestMLP,test,0.9038461538461539,0.8333333333333334,1.0,0.9090909090909091
872,136,bestMLP,train,0.970873786407767,0.9649122807017544,0.9821428571428571,0.9734513274336283
873,136,bestMLP,test,0.8846153846153846,0.8571428571428571,0.8571428571428571,0.8571428571428571
874,137,bestMLP,train,0.9711538461538461,0.9777777777777777,0.9565217391304348,0.967032967032967
875,137,bestMLP,test,0.8823529411764706,0.9629629629629629,0.8387096774193549,0.896551724137931
876,138,bestMLP,train,0.9805825242718447,1.0,0.9545454545454546,0.9767441860465117
877,138,bestMLP,test,0.8653846153846154,0.9333333333333333,0.8484848484848485,0.888888888888889
878,139,bestMLP,train,0.970873786407767,0.9642857142857143,0.9818181818181818,0.972972972972973
879,139,bestMLP,test,0.9038461538461539,0.8695652173913043,0.9090909090909091,0.888888888888889
880,140,bestMLP,train,0.9519230769230769,0.9464285714285714,0.9636363636363636,0.9549549549549549
881,140,bestMLP,test,0.9019607843137255,0.8695652173913043,0.9090909090909091,0.888888888888889
882,141,bestMLP,train,0.9514563106796117,0.9411764705882353,0.96,0.9504950495049505
883,141,bestMLP,test,0.9615384615384616,1.0,0.9259259259259259,0.9615384615384615
884,142,bestMLP,train,0.9611650485436893,0.9615384615384616,0.9615384615384616,0.9615384615384616
885,142,bestMLP,test,0.8846153846153846,0.88,0.88,0.88
886,143,bestMLP,train,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307
887,143,bestMLP,test,0.8627450980392157,0.8461538461538461,0.88,0.8627450980392156
888,144,bestMLP,train,0.9611650485436893,0.9433962264150944,0.9803921568627451,0.9615384615384616
889,144,bestMLP,test,0.9038461538461539,0.92,0.8846153846153846,0.9019607843137256
890,145,bestMLP,train,0.970873786407767,0.9811320754716981,0.9629629629629629,0.9719626168224299
891,145,bestMLP,test,0.9038461538461539,0.875,0.9130434782608695,0.8936170212765957
892,146,bestMLP,train,0.9423076923076923,0.9387755102040817,0.9387755102040817,0.9387755102040817
893,146,bestMLP,test,0.9411764705882353,0.9629629629629629,0.9285714285714286,0.9454545454545454
894,147,bestMLP,train,0.9514563106796117,0.9272727272727272,0.9807692307692307,0.9532710280373831
895,147,bestMLP,test,0.9423076923076923,0.9230769230769231,0.96,0.9411764705882353
896,148,bestMLP,train,0.9611650485436893,0.9607843137254902,0.9607843137254902,0.9607843137254902
897,148,bestMLP,test,0.8653846153846154,0.8064516129032258,0.9615384615384616,0.8771929824561403
898,149,bestMLP,train,0.9711538461538461,0.98,0.9607843137254902,0.9702970297029702
899,149,bestMLP,test,0.8823529411764706,0.9545454545454546,0.8076923076923077,0.875
900,150,bestMLP,train,0.9611650485436893,0.9607843137254902,0.9607843137254902,0.9607843137254902
901,150,bestMLP,test,0.9038461538461539,0.9565217391304348,0.8461538461538461,0.8979591836734695
902,151,bestMLP,train,0.9611650485436893,0.9591836734693877,0.9591836734693877,0.9591836734693877
903,151,bestMLP,test,0.9230769230769231,0.9615384615384616,0.8928571428571429,0.9259259259259259
904,152,bestMLP,train,0.9615384615384616,0.9629629629629629,0.9629629629629629,0.9629629629629629
905,152,bestMLP,test,0.8823529411764706,0.84,0.9130434782608695,0.8749999999999999
906,153,bestMLP,train,0.970873786407767,0.9622641509433962,0.9807692307692307,0.9714285714285713
907,153,bestMLP,test,0.8653846153846154,0.8214285714285714,0.92,0.8679245283018867
908,154,bestMLP,train,0.9805825242718447,0.96,1.0,0.9795918367346939
909,154,bestMLP,test,0.8269230769230769,0.9166666666666666,0.7586206896551724,0.830188679245283
910,155,bestMLP,train,0.9423076923076923,0.9444444444444444,0.9444444444444444,0.9444444444444444
911,155,bestMLP,test,0.9803921568627451,0.9583333333333334,1.0,0.9787234042553191
912,156,bestMLP,train,0.9611650485436893,0.9642857142857143,0.9642857142857143,0.9642857142857143
913,156,bestMLP,test,0.9038461538461539,0.8333333333333334,0.9523809523809523,0.888888888888889
914,157,bestMLP,train,0.9611650485436893,0.9361702127659575,0.9777777777777777,0.9565217391304347
915,157,bestMLP,test,0.9038461538461539,0.9655172413793104,0.875,0.9180327868852458
916,158,bestMLP,train,0.9519230769230769,0.9444444444444444,0.9622641509433962,0.9532710280373832
917,158,bestMLP,test,0.9411764705882353,0.92,0.9583333333333334,0.9387755102040817
918,159,bestMLP,train,0.9902912621359223,1.0,0.9777777777777777,0.9887640449438202
919,159,bestMLP,test,0.8846153846153846,0.8823529411764706,0.9375,0.9090909090909091
920,160,bestMLP,train,0.9514563106796117,0.9454545454545454,0.9629629629629629,0.9541284403669724
921,160,bestMLP,test,0.8846153846153846,0.84,0.9130434782608695,0.8749999999999999
922,161,bestMLP,train,0.9615384615384616,0.9473684210526315,0.9818181818181818,0.9642857142857142
923,161,bestMLP,test,0.9411764705882353,1.0,0.8636363636363636,0.9268292682926829
924,162,bestMLP,train,0.970873786407767,0.9622641509433962,0.9807692307692307,0.9714285714285713
925,162,bestMLP,test,0.8653846153846154,0.8461538461538461,0.88,0.8627450980392156
926,163,bestMLP,train,0.9611650485436893,0.9787234042553191,0.9387755102040817,0.9583333333333333
927,163,bestMLP,test,0.8653846153846154,0.8888888888888888,0.8571428571428571,0.8727272727272727
928,164,bestMLP,train,0.9615384615384616,0.9622641509433962,0.9622641509433962,0.9622641509433962
929,164,bestMLP,test,0.9215686274509803,0.8846153846153846,0.9583333333333334,0.9199999999999999
930,165,bestMLP,train,0.9902912621359223,0.9803921568627451,1.0,0.99009900990099
931,165,bestMLP,test,0.9038461538461539,0.8928571428571429,0.9259259259259259,0.9090909090909091
932,166,bestMLP,train,0.9611650485436893,0.96,0.96,0.96
933,166,bestMLP,test,0.9230769230769231,0.96,0.8888888888888888,0.923076923076923
934,167,bestMLP,train,0.9519230769230769,0.9622641509433962,0.9444444444444444,0.9532710280373832
935,167,bestMLP,test,0.9019607843137255,0.9090909090909091,0.8695652173913043,0.888888888888889
936,168,bestMLP,train,0.9514563106796117,0.9433962264150944,0.9615384615384616,0.9523809523809524
937,168,bestMLP,test,0.9230769230769231,0.92,0.92,0.92
938,169,bestMLP,train,0.9611650485436893,0.9482758620689655,0.9821428571428571,0.9649122807017544
939,169,bestMLP,test,0.9423076923076923,0.95,0.9047619047619048,0.9268292682926829
940,170,bestMLP,train,0.9711538461538461,0.9574468085106383,0.9782608695652174,0.967741935483871
941,170,bestMLP,test,0.8823529411764706,0.9032258064516129,0.9032258064516129,0.9032258064516129
942,171,bestMLP,train,0.970873786407767,0.9642857142857143,0.9818181818181818,0.972972972972973
943,171,bestMLP,test,0.9038461538461539,0.84,0.9545454545454546,0.8936170212765958
944,172,bestMLP,train,0.9611650485436893,0.9591836734693877,0.9591836734693877,0.9591836734693877
945,172,bestMLP,test,0.9038461538461539,0.896551724137931,0.9285714285714286,0.912280701754386
946,173,bestMLP,train,0.9711538461538461,0.9433962264150944,1.0,0.970873786407767
947,173,bestMLP,test,0.8235294117647058,0.9090909090909091,0.7407407407407407,0.8163265306122449
948,174,bestMLP,train,0.9902912621359223,0.9791666666666666,1.0,0.9894736842105264
949,174,bestMLP,test,0.8653846153846154,0.8709677419354839,0.9,0.8852459016393444
950,175,bestMLP,train,0.9514563106796117,0.9423076923076923,0.9607843137254902,0.9514563106796117
951,175,bestMLP,test,0.8846153846153846,0.9166666666666666,0.8461538461538461,0.8799999999999999
952,176,bestMLP,train,0.9711538461538461,0.9649122807017544,0.9821428571428571,0.9734513274336283
953,176,bestMLP,test,0.8823529411764706,0.8260869565217391,0.9047619047619048,0.8636363636363636
954,177,bestMLP,train,0.9611650485436893,0.9591836734693877,0.9591836734693877,0.9591836734693877
955,177,bestMLP,test,0.8846153846153846,0.9230769230769231,0.8571428571428571,0.888888888888889
956,178,bestMLP,train,0.9611650485436893,0.9629629629629629,0.9629629629629629,0.9629629629629629
957,178,bestMLP,test,0.9038461538461539,0.875,0.9130434782608695,0.8936170212765957
958,179,bestMLP,train,0.9711538461538461,0.9615384615384616,0.9803921568627451,0.970873786407767
959,179,bestMLP,test,0.9019607843137255,0.92,0.8846153846153846,0.9019607843137256
960,180,bestMLP,train,0.9611650485436893,0.9433962264150944,0.9803921568627451,0.9615384615384616
961,180,bestMLP,test,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
962,181,bestMLP,train,0.970873786407767,0.9787234042553191,0.9583333333333334,0.968421052631579
963,181,bestMLP,test,0.8653846153846154,0.9583333333333334,0.7931034482758621,0.8679245283018867
964,182,bestMLP,train,0.9326923076923077,0.9285714285714286,0.9454545454545454,0.9369369369369368
965,182,bestMLP,test,0.9215686274509803,0.8461538461538461,1.0,0.9166666666666666
966,183,bestMLP,train,0.9611650485436893,0.9591836734693877,0.9591836734693877,0.9591836734693877
967,183,bestMLP,test,0.9230769230769231,0.9285714285714286,0.9285714285714286,0.9285714285714286
968,184,bestMLP,train,0.9611650485436893,0.9782608695652174,0.9375,0.9574468085106383
969,184,bestMLP,test,0.9230769230769231,0.9629629629629629,0.896551724137931,0.9285714285714286
970,185,bestMLP,train,0.9711538461538461,0.9655172413793104,0.9824561403508771,0.9739130434782608
971,185,bestMLP,test,0.8823529411764706,0.7916666666666666,0.95,0.8636363636363635
972,186,bestMLP,train,0.970873786407767,0.98,0.9607843137254902,0.9702970297029702
973,186,bestMLP,test,0.8846153846153846,0.9545454545454546,0.8076923076923077,0.875
974,187,bestMLP,train,0.9514563106796117,0.9454545454545454,0.9629629629629629,0.9541284403669724
975,187,bestMLP,test,0.9230769230769231,0.9130434782608695,0.9130434782608695,0.9130434782608695
976,188,bestMLP,train,0.9903846153846154,1.0,0.9795918367346939,0.9896907216494846
977,188,bestMLP,test,0.8823529411764706,0.8666666666666667,0.9285714285714286,0.896551724137931
978,189,bestMLP,train,0.941747572815534,0.9259259259259259,0.9615384615384616,0.9433962264150944
979,189,bestMLP,test,0.9807692307692307,0.9615384615384616,1.0,0.9803921568627451
980,190,bestMLP,train,0.970873786407767,0.9629629629629629,0.9811320754716981,0.9719626168224299
981,190,bestMLP,test,0.8846153846153846,0.9090909090909091,0.8333333333333334,0.8695652173913043
982,191,bestMLP,train,0.9807692307692307,0.9795918367346939,0.9795918367346939,0.9795918367346939
983,191,bestMLP,test,0.803921568627451,0.8461538461538461,0.7857142857142857,0.8148148148148148
984,192,bestMLP,train,0.9514563106796117,0.9591836734693877,0.94,0.9494949494949495
985,192,bestMLP,test,0.9230769230769231,1.0,0.8518518518518519,0.92
986,193,bestMLP,train,0.9805825242718447,0.9642857142857143,1.0,0.9818181818181818
987,193,bestMLP,test,0.8846153846153846,0.8695652173913043,0.8695652173913043,0.8695652173913043
988,194,bestMLP,train,0.9519230769230769,0.9591836734693877,0.94,0.9494949494949495
989,194,bestMLP,test,0.9019607843137255,0.9230769230769231,0.8888888888888888,0.9056603773584906
990,195,bestMLP,train,0.9611650485436893,0.9591836734693877,0.9591836734693877,0.9591836734693877
991,195,bestMLP,test,0.8846153846153846,1.0,0.7857142857142857,0.88
992,196,bestMLP,train,0.9902912621359223,1.0,0.9821428571428571,0.9909909909909909
993,196,bestMLP,test,0.8653846153846154,0.7692307692307693,0.9523809523809523,0.8510638297872339
994,197,bestMLP,train,0.9615384615384616,0.9591836734693877,0.9591836734693877,0.9591836734693877
995,197,bestMLP,test,0.8627450980392157,0.9565217391304348,0.7857142857142857,0.8627450980392156
996,198,bestMLP,train,0.941747572815534,0.9230769230769231,0.96,0.9411764705882353
997,198,bestMLP,test,0.9615384615384616,0.9310344827586207,1.0,0.9642857142857143
998,199,bestMLP,train,0.9805825242718447,0.9814814814814815,0.9814814814814815,0.9814814814814815
999,199,bestMLP,test,0.8846153846153846,0.9047619047619048,0.8260869565217391,0.8636363636363636
1000,200,bestMLP,train,0.9807692307692307,0.98,0.98,0.98
1001,200,bestMLP,test,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888
1002,201,bestMLP,train,0.9514563106796117,0.9444444444444444,0.9622641509433962,0.9532710280373832
1003,201,bestMLP,test,0.9615384615384616,0.9583333333333334,0.9583333333333334,0.9583333333333334
1004,202,bestMLP,train,0.970873786407767,0.96,0.9795918367346939,0.9696969696969697
1005,202,bestMLP,test,0.9230769230769231,0.9285714285714286,0.9285714285714286,0.9285714285714286
1006,203,bestMLP,train,0.9807692307692307,0.9629629629629629,1.0,0.9811320754716981
1007,203,bestMLP,test,0.8823529411764706,0.9130434782608695,0.84,0.8749999999999999
1008,204,bestMLP,train,0.9611650485436893,0.9782608695652174,0.9375,0.9574468085106383
1009,204,bestMLP,test,0.9038461538461539,0.9285714285714286,0.896551724137931,0.912280701754386
1010,205,bestMLP,train,0.970873786407767,0.9636363636363636,0.9814814814814815,0.9724770642201834
1011,205,bestMLP,test,0.8269230769230769,0.8181818181818182,0.782608695652174,0.8
1012,206,bestMLP,train,0.9711538461538461,0.9622641509433962,0.9807692307692307,0.9714285714285713
1013,206,bestMLP,test,0.9019607843137255,0.9166666666666666,0.88,0.8979591836734694
1014,207,bestMLP,train,0.970873786407767,0.9636363636363636,0.9814814814814815,0.9724770642201834
1015,207,bestMLP,test,0.8846153846153846,0.9473684210526315,0.782608695652174,0.8571428571428571
1016,208,bestMLP,train,0.970873786407767,0.9615384615384616,0.9803921568627451,0.970873786407767
1017,208,bestMLP,test,0.9230769230769231,0.8928571428571429,0.9615384615384616,0.9259259259259259
1018,209,bestMLP,train,0.9615384615384616,0.9411764705882353,0.9795918367346939,0.96
1019,209,bestMLP,test,0.9215686274509803,0.9285714285714286,0.9285714285714286,0.9285714285714286
1020,210,bestMLP,train,0.970873786407767,0.9649122807017544,0.9821428571428571,0.9734513274336283
1021,210,bestMLP,test,0.9423076923076923,0.9090909090909091,0.9523809523809523,0.9302325581395349
1022,211,bestMLP,train,0.970873786407767,0.9615384615384616,0.9803921568627451,0.970873786407767
1023,211,bestMLP,test,0.8653846153846154,0.9130434782608695,0.8076923076923077,0.8571428571428572
1024,212,bestMLP,train,0.9519230769230769,0.9565217391304348,0.9361702127659575,0.9462365591397849
1025,212,bestMLP,test,0.9215686274509803,0.9642857142857143,0.9,0.9310344827586207
1026,213,bestMLP,train,0.941747572815534,0.9454545454545454,0.9454545454545454,0.9454545454545454
1027,213,bestMLP,test,0.9807692307692307,1.0,0.9545454545454546,0.9767441860465117
1028,214,bestMLP,train,1.0,1.0,1.0,1.0
1029,214,bestMLP,test,0.7884615384615384,0.7272727272727273,0.9230769230769231,0.8135593220338984
1030,215,bestMLP,train,0.9615384615384616,0.9583333333333334,0.9583333333333334,0.9583333333333334
1031,215,bestMLP,test,0.8823529411764706,1.0,0.7931034482758621,0.8846153846153846
1032,216,bestMLP,train,0.9611650485436893,0.9583333333333334,0.9583333333333334,0.9583333333333334
1033,216,bestMLP,test,0.9230769230769231,0.9310344827586207,0.9310344827586207,0.9310344827586207
1034,217,bestMLP,train,0.9611650485436893,0.9622641509433962,0.9622641509433962,0.9622641509433962
1035,217,bestMLP,test,0.8846153846153846,0.8461538461538461,0.9166666666666666,0.8799999999999999
1036,218,bestMLP,train,0.9807692307692307,0.9811320754716981,0.9811320754716981,0.9811320754716981
1037,218,bestMLP,test,0.9215686274509803,0.9166666666666666,0.9166666666666666,0.9166666666666666
1038,219,bestMLP,train,0.9611650485436893,0.9622641509433962,0.9622641509433962,0.9622641509433962
1039,219,bestMLP,test,0.8461538461538461,0.8333333333333334,0.8333333333333334,0.8333333333333334
1040,220,bestMLP,train,0.970873786407767,0.9615384615384616,0.9803921568627451,0.970873786407767
1041,220,bestMLP,test,0.9038461538461539,0.92,0.8846153846153846,0.9019607843137256
1042,221,bestMLP,train,0.9615384615384616,0.96,0.96,0.96
1043,221,bestMLP,test,0.9215686274509803,0.96,0.8888888888888888,0.923076923076923
1044,222,bestMLP,train,0.970873786407767,0.9795918367346939,0.96,0.9696969696969697
1045,222,bestMLP,test,0.9038461538461539,0.9583333333333334,0.8518518518518519,0.9019607843137256
1046,223,bestMLP,train,0.9611650485436893,0.9423076923076923,0.98,0.9607843137254902
1047,223,bestMLP,test,0.9038461538461539,0.9583333333333334,0.8518518518518519,0.9019607843137256
1048,224,bestMLP,train,0.9711538461538461,0.9636363636363636,0.9814814814814815,0.9724770642201834
1049,224,bestMLP,test,0.8823529411764706,0.84,0.9130434782608695,0.8749999999999999
1050,225,bestMLP,train,0.9805825242718447,0.9622641509433962,1.0,0.9807692307692307
1051,225,bestMLP,test,0.9038461538461539,0.92,0.8846153846153846,0.9019607843137256
1052,226,bestMLP,train,0.9611650485436893,0.96,0.96,0.96
1053,226,bestMLP,test,0.9230769230769231,0.96,0.8888888888888888,0.923076923076923
1054,227,bestMLP,train,0.9615384615384616,0.9454545454545454,0.9811320754716981,0.9629629629629629
1055,227,bestMLP,test,0.9411764705882353,0.92,0.9583333333333334,0.9387755102040817
1056,228,bestMLP,train,0.9514563106796117,0.9411764705882353,0.96,0.9504950495049505
1057,228,bestMLP,test,0.9038461538461539,0.9230769230769231,0.8888888888888888,0.9056603773584906
1058,229,bestMLP,train,0.9514563106796117,0.9375,0.9574468085106383,0.9473684210526315
1059,229,bestMLP,test,0.9230769230769231,1.0,0.8666666666666667,0.9285714285714286
1060,230,bestMLP,train,0.9807692307692307,0.9824561403508771,0.9824561403508771,0.9824561403508771
1061,230,bestMLP,test,0.9019607843137255,0.8,1.0,0.888888888888889
1062,231,bestMLP,train,0.970873786407767,0.9636363636363636,0.9814814814814815,0.9724770642201834
1063,231,bestMLP,test,0.8653846153846154,0.8333333333333334,0.8695652173913043,0.851063829787234
1064,232,bestMLP,train,0.9611650485436893,0.94,0.9791666666666666,0.9591836734693877
1065,232,bestMLP,test,0.9038461538461539,0.9285714285714286,0.896551724137931,0.912280701754386
1066,233,bestMLP,train,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616
1067,233,bestMLP,test,0.9215686274509803,0.92,0.92,0.92
1068,234,bestMLP,train,0.9611650485436893,0.9583333333333334,0.9583333333333334,0.9583333333333334
1069,234,bestMLP,test,0.9038461538461539,1.0,0.8275862068965517,0.9056603773584906
1070,235,bestMLP,train,0.970873786407767,0.9622641509433962,0.9807692307692307,0.9714285714285713
1071,235,bestMLP,test,0.8461538461538461,0.8148148148148148,0.88,0.8461538461538461
1072,236,bestMLP,train,0.9711538461538461,0.9636363636363636,0.9814814814814815,0.9724770642201834
1073,236,bestMLP,test,0.8823529411764706,0.84,0.9130434782608695,0.8749999999999999
1074,237,bestMLP,train,0.9320388349514563,0.9230769230769231,0.9411764705882353,0.9320388349514563
1075,237,bestMLP,test,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616
1076,238,bestMLP,train,0.9611650485436893,0.9791666666666666,0.94,0.9591836734693877
1077,238,bestMLP,test,0.8653846153846154,0.8846153846153846,0.8518518518518519,0.8679245283018868
1078,239,bestMLP,train,0.9903846153846154,1.0,0.9811320754716981,0.9904761904761905
1079,239,bestMLP,test,0.8823529411764706,0.8461538461538461,0.9166666666666666,0.8799999999999999
1080,240,bestMLP,train,0.9514563106796117,0.9523809523809523,0.9302325581395349,0.9411764705882352
1081,240,bestMLP,test,0.9038461538461539,0.967741935483871,0.8823529411764706,0.923076923076923
1082,241,bestMLP,train,0.9611650485436893,0.9811320754716981,0.9454545454545454,0.9629629629629629
1083,241,bestMLP,test,0.9230769230769231,0.9090909090909091,0.9090909090909091,0.9090909090909091
1084,242,bestMLP,train,0.9711538461538461,0.9491525423728814,1.0,0.9739130434782608
1085,242,bestMLP,test,0.8823529411764706,0.8,0.9523809523809523,0.8695652173913043
1086,243,bestMLP,train,0.9611650485436893,0.9791666666666666,0.94,0.9591836734693877
1087,243,bestMLP,test,0.9423076923076923,0.9615384615384616,0.9259259259259259,0.9433962264150944
1088,244,bestMLP,train,0.970873786407767,0.9636363636363636,0.9814814814814815,0.9724770642201834
1089,244,bestMLP,test,0.9230769230769231,0.8518518518518519,1.0,0.92
1090,245,bestMLP,train,0.9615384615384616,0.96,0.96,0.96
1091,245,bestMLP,test,0.9019607843137255,0.9583333333333334,0.8518518518518519,0.9019607843137256
1092,246,bestMLP,train,0.9611650485436893,0.9411764705882353,0.9795918367346939,0.96
1093,246,bestMLP,test,0.8846153846153846,1.0,0.7857142857142857,0.88
1094,247,bestMLP,train,0.9805825242718447,0.98,0.98,0.98
1095,247,bestMLP,test,0.8269230769230769,0.8214285714285714,0.8518518518518519,0.8363636363636364
1096,248,bestMLP,train,0.9807692307692307,0.9649122807017544,1.0,0.9821428571428572
1097,248,bestMLP,test,0.9215686274509803,0.875,0.9545454545454546,0.9130434782608695
1098,249,bestMLP,train,0.9611650485436893,0.9411764705882353,0.9795918367346939,0.96
1099,249,bestMLP,test,0.8461538461538461,0.8125,0.9285714285714286,0.8666666666666666
1100,250,bestMLP,train,0.9611650485436893,0.9433962264150944,0.9803921568627451,0.9615384615384616
1101,250,bestMLP,test,0.9423076923076923,0.9259259259259259,0.9615384615384616,0.9433962264150944
